inuidus_adj	negative
impotens_adj	negative
pauidus_adj	negative
diues_adj	positive
beneficus_adj	positive
immoderatus_adj	negative
misericors_adj	negative
litteratus_adj	positive
merens_adj	positive
audax_adj	negative
sanabilis_adj	negative
inultus_adj	negative
periurus_adj	negative
miserabilis_adj	negative
perfidiosus_adj	negative
funestus_adj	negative
intemperans_adj	negative
insons_adj	negative
exploratus_adj	positive
infestus_adj	negative
acceptus_adj	positive
inexplicabilis_adj	negative
ordinatus_adj	positive
sons_adj	negative
anceps_adj	negative
iunctus_adj	positive
inaestimabilis_adj	positive
gratiosus_adj	positive
anxius_adj	negative
mendax_adj	negative
negotiosus_adj	positive
clodianus_adj	negative
excors_adj	negative
furiosus_adj	negative
miserandus_adj	negative
intestabilis_adj	negative
egens_adj	negative
desidiosus_adj	positive
probus_adj	positive
indigens_adj	positive
uenustus_adj	positive
excellens_adj	positive
apparatus_adj	positive
efferus_adj	negative
lautus_adj	positive
uulgaris_adj	positive
impudicus_adj	negative
illepidus_adj	positive
stoicus_adj	positive
immerens_adj	negative
nefarius_adj	negative
atrox_adj	negative
immodicus_adj	negative
primarius_adj	positive
compositus_adj	positive
uerus_adj	positive
egregius_adj	positive
locuples_adj	positive
ornatus_adj	positive
calamitosus_adj	negative
litigiosus_adj	negative
pudens_adj	positive
indignus_adj	negative
insanus_adj	negative
irritus_adj	negative
immitis_adj	negative
infelix_adj	negative
sapiens_adj	positive
cautus_adj	negative
maledicus_adj	negative
hostilis_adj	negative
impudens_adj	negative
affinis_adj	positive
facinorosus_adj	negative
gratuitus_adj	positive
spectatus_adj	positive
uecors_adj	negative
porcius_adj	negative
implacabilis_adj	negative
stultus_adj	negative
flagitiosus_adj	negative
industrius_adj	positive
flebilis_adj	negative
adulterinus_adj	positive
indifferens_adj	positive
constans_adj	positive
impius_adj	negative
consummatus_adj	positive
nequam_adj	negative
prudens_adj	positive
luctuosus_adj	negative
dissolutus_adj	negative
improuisus_adj	negative
herculeus_adj	negative
horridus_adj	negative
contemptus_adj	negative
praeditus_adj	positive
copiosus_adj	positive
immeritus_adj	negative
consentaneus_adj	positive
familiaris_adj	positive
eruditus_adj	positive
proteruus_adj	negative
fretus_adj	positive
impurus_adj	negative
inexpiabilis_adj	negative
credulus_adj	negative
intolerandus_adj	negative
salutaris_adj	positive
innocens_adj	negative
iracundus_adj	negative
immemor_adj	negative
meritus_adj	positive
clarus_adj	positive
inquinatus_adj	negative
liberalis_adj	positive
nocens_adj	negative
insidiosus_adj	negative
superbus_adj	negative
pudendus_adj	negative
repentinus_adj	negative
uanus_adj	negative
dignus_adj	positive
ferus_adj	negative
exactus_adj	positive
morosus_adj	negative
scelestus_adj	negative
intolerabilis_adj	negative
perfidus_adj	negative
iniustus_adj	negative
simplex_adj	positive
tribulis_adj	positive
heracliensis_adj	positive
formosus_adj	positive
defectus_adj	negative
admirandus_adj	positive
eximius_adj	positive
sciens_adj	negative
malitiosus_adj	negative
effeminatus_adj	negative
operosus_adj	positive
inuisus_adj	negative
disertus_adj	positive
factiosus_adj	positive
hilaris_adj	positive
laudabilis_adj	positive
elegans_adj	positive
honorificus_adj	positive
insipiens_adj	negative
trepidus_adj	negative
amabilis_adj	positive
prodigus_adj	negative
conscius_adj	negative
oratorius_adj	positive
insepultus_adj	negative
fructuosus_adj	positive
instans_adj	negative
laboriosus_adj	positive
facilis_adj	positive
thermitanus_adj	positive
pergratus_adj	positive
capitalis_adj	negative
offensus_adj	negative
pauper_adj	positive
clandestinus_adj	negative
diuturnus_adj	negative
inueteratus_adj	negative
insolitus_adj	negative
formidolosus_adj	negative
infensus_adj	negative
saluus_adj	positive
manifestus_adj	negative
efficiens_adj	positive
pertinax_adj	negative
placabilis_adj	positive
reparabilis_adj	negative
molestus_adj	positive
indomitus_adj	negative
bellus_adj	negative
diutinus_adj	negative
inscius_adj	negative
incorruptus_adj	positive
subdolus_adj	negative
arrogans_adj	negative
optatus_adj	positive
mansuetus_adj	negative
otiosus_adj	positive
mutuus_adj	positive
uoluptarius_adj	positive
abstinens_adj	positive
incautus_adj	negative
impatiens_adj	negative
cognitus_adj	positive
studiosus_adj	positive
magnificus_adj	positive
indulgens_adj	positive
rectus_adj	positive
infidus_adj	negative
deditus_adj	positive
inhonestus_adj	negative
intempestiuus_adj	negative
criminosus_adj	positive
inconsultus_adj	negative
natus_adj	positive
teter_adj	negative
sordidus_adj	negative
sacrilegus_adj	negative
firmus_adj	positive
malignus_adj	negative
inexpertus_adj	negative
officiosus_adj	positive
iniuriosus_adj	positive
generosus_adj	positive
poeticus_adj	positive
maleuolus_adj	negative
immortalis_adj	positive
deterior_adj	positive
uolens_adj	positive
ignominiosus_adj	negative
solitarius_adj	positive
ineuitabilis_adj	negative
nimius_adj	positive
fidus_adj	positive
infidelis_adj	negative
negligens_adj	negative
seuerus_adj	positive
obnoxius_adj	negative
inflatus_adj	positive
clemens_adj	negative
cupidus_adj	positive
conspectus_adj	positive
peruicax_adj	negative
illicitus_adj	negative
obscenus_adj	negative
mendicus_adj	positive
stabilis_adj	positive
fatuus_adj	negative
repens_adj	negative
fastidiosus_adj	positive
uerbosus_adj	positive
suspectus_adj	negative
libens_adj	positive
absurdus_adj	positive
inquies_adj	negative
uegetus_adj	positive
prouidus_adj	negative
comitatus_adj	positive
intrepidus_adj	negative
procax_adj	negative
confidens_adj	negative
suspiciosus_adj	negative
inopinatus_adj	negative
luxuriosus_adj	positive
ineptus_adj	negative
exitiabilis_adj	negative
ignarus_adj	negative
flagrans_adj	positive
concors_adj	positive
delicatus_adj	negative
moratus_adj	positive
superstitiosus_adj	negative
phreneticus_adj	negative
astrictus_adj	negative
concinnus_adj	positive
spartanus_adj	positive
acer_adj	negative
testatus_adj	negative
credibilis_adj	positive
seductus_adj	positive
ordinarius_adj	positive
inuitus_adj	positive
contentus_adj	positive
audens_adj	positive
profligatus_adj	negative
consultus_adj	positive
molliculus_adj	positive
proiectus_adj	negative
temporarius_adj	positive
nefandus_adj	negative
humilis_adj	positive
rationalis_adj	positive
faustus_adj	positive
translaticius_adj	negative
imprudens_adj	negative
perditus_adj	negative
hilarus_adj	positive
erycinus_adj	positive
animatus_adj	positive
ebriosus_adj	negative
uiolentus_adj	negative
aegrotus_adj	negative
afflictus_adj	negative
terribilis_adj	negative
hellespontiacus_adj	negative
superstes_adj	positive
modestus_adj	positive
irrationalis_adj	positive
frugalis_adj	positive
prauus_adj	negative
maestus_adj	negative
inuidiosus_adj	negative
infaustus_adj	negative
corporalis_adj	positive
iners_adj	negative
aequus_adj	negative
uoluntarius_adj	negative
nitens_adj	negative
diligens_adj	positive
inauditus_adj	negative
elysius_adj	positive
securus_adj	positive
dulcis_adj	positive
incorporalis_adj	positive
pristinus_adj	positive
popularis_adj	negative
particeps_adj	negative
tolerabilis_adj	negative
peruigil_adj	negative
municipalis_adj	positive
inimicus_adj	negative
delphicus_adj	negative
memor_adj	positive
inconcussus_adj	negative
deuotus_adj	positive
effusus_adj	negative
ales_adj	positive
potens_adj	positive
aeger_adj	negative
ingeniosus_adj	positive
pusillus_adj	positive
elinguis_adj	negative
sollicitus_adj	negative
compertus_adj	negative
austerus_adj	negative
effrenatus_adj	negative
inutilis_adj	positive
imperturbatus_adj	positive
lymphatus_adj	negative
degener_adj	negative
ridiculus_adj	positive
blandus_adj	negative
infacetus_adj	positive
pestifer_adj	negative
ingenuus_adj	positive
fictus_adj	positive
sanus_adj	positive
impensus_adj	negative
insatiabilis_adj	negative
frugi_adj	positive
erectus_adj	positive
dotatus_adj	negative
saluber_adj	positive
mimicus_adj	negative
uerecundus_adj	negative
serius_adj	positive
commodus_adj	positive
intolerans_adj	negative
tutus_adj	positive
patiens_adj	negative
asper_adj	negative
scitus_adj	positive
luculentus_adj	negative
exorabilis_adj	negative
remissus_adj	negative
onerosus_adj	negative
ambitiosus_adj	negative
mitis_adj	positive
pensus_adj	positive
accuratus_adj	positive
notabilis_adj	positive
stolidus_adj	negative
metuens_adj	negative
peracutus_adj	negative
satis_adj	negative
